symbol,state,horizon,definition,n_total,nS,rateS,p0,pS,p_control,n_controls,uplift,uplift_matched,delta,CI_low,CI_high,p_perm,nS_train,pS_train,train_uplift,nS_test,pS_test,p0_test,test_uplift,delta_test,p_control_test,n_controls_test,uplift_matched_test,weeks_positive,weeks_total,n_syms_contributing,q_fdr,flag_PASS,weekly_stable
ENAUSDT,S03_oi_surge,24h,A_k3.0,16704,508,0.030412,0.000000,0.000000,0.000000,4060.000000,0.000000,0.000000,0.000000,0.000000,0.007505,1.000000,275.000000,0.000000,0.000000,212,0.000000,0.000000,0.000000,0.000000,0.000000,2120.000000,0.000000,0.000000,9.000000,,1.000000,0,0
ENAUSDT,S03_oi_surge,24h,A_k4.0,16704,508,0.030412,0.000000,0.000000,0.000000,4060.000000,0.000000,0.000000,0.000000,0.000000,0.007505,1.000000,275.000000,0.000000,0.000000,212,0.000000,0.000000,0.000000,0.000000,0.000000,2120.000000,0.000000,0.000000,9.000000,,1.000000,0,0
ENAUSDT,S03_oi_surge,24h,B,16704,508,0.030412,0.312440,0.279528,0.329310,4060.000000,0.894660,0.848827,-0.032913,0.242269,0.320096,0.328336,275.000000,0.272727,0.960605,212,0.287736,0.348691,0.825188,-0.060955,0.420755,2120.000000,0.683857,3.000000,9.000000,,1.000000,0,0
ENAUSDT,S03_oi_surge,24h,B_adp,16704,508,0.030412,0.044121,0.019685,0.045567,4060.000000,0.446159,0.432007,-0.024436,0.010727,0.035853,1.000000,275.000000,0.000000,0.000000,212,0.047170,0.051282,0.919811,-0.004112,0.116038,2120.000000,0.406504,1.000000,9.000000,,1.000000,0,0
ENAUSDT,S05_fund_lo_oi_hi,12h,A_k3.0,16848,34,0.002018,0.000000,0.000000,0.000000,260.000000,0.000000,0.000000,0.000000,0.000000,0.101518,1.000000,13.000000,0.000000,0.000000,21,0.000000,0.000000,0.000000,0.000000,0.000000,210.000000,0.000000,0.000000,4.000000,,1.000000,0,0
ENAUSDT,S05_fund_lo_oi_hi,12h,A_k4.0,16848,34,0.002018,0.000000,0.000000,0.000000,260.000000,0.000000,0.000000,0.000000,0.000000,0.101518,1.000000,13.000000,0.000000,0.000000,21,0.000000,0.000000,0.000000,0.000000,0.000000,210.000000,0.000000,0.000000,4.000000,,1.000000,0,0
ENAUSDT,S05_fund_lo_oi_hi,12h,B,16848,34,0.002018,0.351021,0.058824,0.315385,260.000000,0.167578,0.186514,-0.292197,0.016282,0.190939,1.000000,13.000000,0.000000,0.000000,21,0.095238,0.405529,0.234849,-0.310291,0.366667,210.000000,0.259740,0.000000,4.000000,,1.000000,0,0
ENAUSDT,S05_fund_lo_oi_hi,12h,B_adp,16848,34,0.002018,0.049027,0.000000,0.026923,260.000000,0.000000,0.000000,-0.049027,0.000000,0.101518,1.000000,13.000000,0.000000,0.000000,21,0.000000,0.048218,0.000000,-0.048218,0.000000,210.000000,0.000000,0.000000,4.000000,,1.000000,0,0
ENAUSDT,S05_fund_lo_oi_hi,24h,A_k3.0,16704,34,0.002035,0.000000,0.000000,0.000000,260.000000,0.000000,0.000000,0.000000,0.000000,0.101518,1.000000,13.000000,0.000000,0.000000,21,0.000000,0.000000,0.000000,0.000000,0.000000,210.000000,0.000000,0.000000,4.000000,,1.000000,0,0
ENAUSDT,S05_fund_lo_oi_hi,24h,A_k4.0,16704,34,0.002035,0.000000,0.000000,0.000000,260.000000,0.000000,0.000000,0.000000,0.000000,0.101518,1.000000,13.000000,0.000000,0.000000,21,0.000000,0.000000,0.000000,0.000000,0.000000,210.000000,0.000000,0.000000,4.000000,,1.000000,0,0
ENAUSDT,S05_fund_lo_oi_hi,24h,B,16704,34,0.002035,0.312440,0.264706,0.411538,260.000000,0.847221,0.643211,-0.047734,0.146010,0.431175,0.894553,13.000000,0.000000,0.000000,21,0.428571,0.348691,1.229086,0.079880,0.638095,210.000000,0.671642,1.000000,4.000000,,1.000000,0,0
ENAUSDT,S05_fund_lo_oi_hi,24h,B_adp,16704,34,0.002035,0.044121,0.000000,0.026923,260.000000,0.000000,0.000000,-0.044121,0.000000,0.101518,1.000000,13.000000,0.000000,0.000000,21,0.000000,0.051282,0.000000,-0.051282,0.076190,210.000000,0.000000,0.000000,4.000000,,1.000000,0,0
ENAUSDT,S07_compress_oi,12h,A_k3.0,16848,80,0.004748,0.000000,0.000000,0.000000,800.000000,0.000000,0.000000,0.000000,0.000000,0.045820,1.000000,19.000000,0.000000,0.000000,61,0.000000,0.000000,0.000000,0.000000,0.000000,610.000000,0.000000,0.000000,3.000000,,1.000000,0,0
ENAUSDT,S07_compress_oi,12h,A_k4.0,16848,80,0.004748,0.000000,0.000000,0.000000,800.000000,0.000000,0.000000,0.000000,0.000000,0.045820,1.000000,19.000000,0.000000,0.000000,61,0.000000,0.000000,0.000000,0.000000,0.000000,610.000000,0.000000,0.000000,3.000000,,1.000000,0,0
ENAUSDT,S07_compress_oi,12h,B,16848,80,0.004748,0.351021,0.275000,0.336250,800.000000,0.783429,0.817844,-0.076021,0.189176,0.381443,0.544228,19.000000,0.052632,0.177216,61,0.344262,0.405529,0.848921,-0.061267,0.422951,610.000000,0.813953,2.000000,3.000000,,1.000000,0,0
ENAUSDT,S07_compress_oi,12h,B_adp,16848,80,0.004748,0.049027,0.000000,0.048750,800.000000,0.000000,0.000000,-0.049027,0.000000,0.045820,1.000000,19.000000,0.000000,0.000000,61,0.000000,0.048218,0.000000,-0.048218,0.019672,610.000000,0.000000,0.000000,3.000000,,1.000000,0,0
ENAUSDT,S07_compress_oi,24h,A_k3.0,16704,80,0.004789,0.000000,0.000000,0.000000,800.000000,0.000000,0.000000,0.000000,0.000000,0.045820,1.000000,19.000000,0.000000,0.000000,61,0.000000,0.000000,0.000000,0.000000,0.000000,610.000000,0.000000,0.000000,3.000000,,1.000000,0,0
ENAUSDT,S07_compress_oi,24h,A_k4.0,16704,80,0.004789,0.000000,0.000000,0.000000,800.000000,0.000000,0.000000,0.000000,0.000000,0.045820,1.000000,19.000000,0.000000,0.000000,61,0.000000,0.000000,0.000000,0.000000,0.000000,610.000000,0.000000,0.000000,3.000000,,1.000000,0,0
ENAUSDT,S07_compress_oi,24h,B,16704,80,0.004789,0.312440,0.112500,0.300000,800.000000,0.360069,0.375000,-0.199940,0.060326,0.200184,0.989505,19.000000,0.000000,0.000000,61,0.147541,0.348691,0.423128,-0.201150,0.393443,610.000000,0.375000,1.000000,3.000000,,1.000000,0,0
ENAUSDT,S07_compress_oi,24h,B_adp,16704,80,0.004789,0.044121,0.000000,0.021250,800.000000,0.000000,0.000000,-0.044121,0.000000,0.045820,1.000000,19.000000,0.000000,0.000000,61,0.000000,0.051282,0.000000,-0.051282,0.014754,610.000000,0.000000,0.000000,3.000000,,1.000000,0,0
ENAUSDT,S08_stall_oi,12h,A_k3.0,16848,63,0.003739,0.000000,0.000000,0.000000,630.000000,0.000000,0.000000,0.000000,0.000000,0.057473,1.000000,38.000000,0.000000,0.000000,25,0.000000,0.000000,0.000000,0.000000,0.000000,250.000000,0.000000,0.000000,6.000000,,1.000000,0,0
ENAUSDT,S08_stall_oi,12h,A_k4.0,16848,63,0.003739,0.000000,0.000000,0.000000,630.000000,0.000000,0.000000,0.000000,0.000000,0.057473,1.000000,38.000000,0.000000,0.000000,25,0.000000,0.000000,0.000000,0.000000,0.000000,250.000000,0.000000,0.000000,6.000000,,1.000000,0,0
ENAUSDT,S08_stall_oi,12h,B,16848,63,0.003739,0.351021,0.269841,0.357143,630.000000,0.768733,0.755556,-0.081180,0.175837,0.390301,0.025487,38.000000,0.263158,0.886081,25,0.280000,0.405529,0.690456,-0.125529,0.556000,250.000000,0.503597,3.000000,6.000000,,0.264754,0,0
ENAUSDT,S08_stall_oi,12h,B_adp,16848,63,0.003739,0.049027,0.015873,0.076190,630.000000,0.323763,0.208333,-0.033154,0.002807,0.084587,0.677161,38.000000,0.026316,0.670703,25,0.000000,0.048218,0.000000,-0.048218,0.168000,250.000000,0.000000,1.000000,6.000000,,1.000000,0,0
ENAUSDT,S08_stall_oi,24h,A_k3.0,16704,63,0.003772,0.000000,0.000000,0.000000,630.000000,0.000000,0.000000,0.000000,0.000000,0.057473,1.000000,38.000000,0.000000,0.000000,25,0.000000,0.000000,0.000000,0.000000,0.000000,250.000000,0.000000,0.000000,6.000000,,1.000000,0,0
ENAUSDT,S08_stall_oi,24h,A_k4.0,16704,63,0.003772,0.000000,0.000000,0.000000,630.000000,0.000000,0.000000,0.000000,0.000000,0.057473,1.000000,38.000000,0.000000,0.000000,25,0.000000,0.000000,0.000000,0.000000,0.000000,250.000000,0.000000,0.000000,6.000000,,1.000000,0,0
ENAUSDT,S08_stall_oi,24h,B,16704,63,0.003772,0.312440,0.126984,0.301587,630.000000,0.406427,0.421053,-0.185456,0.065772,0.231073,0.651674,38.000000,0.105263,0.370760,25,0.160000,0.348691,0.458859,-0.188691,0.408000,250.000000,0.392157,2.000000,6.000000,,1.000000,0,0
ENAUSDT,S08_stall_oi,24h,B_adp,16704,63,0.003772,0.044121,0.000000,0.052381,630.000000,0.000000,0.000000,-0.044121,0.000000,0.057473,1.000000,38.000000,0.000000,0.000000,25,0.000000,0.051282,0.000000,-0.051282,0.084000,250.000000,0.000000,0.000000,6.000000,,1.000000,0,0
ENAUSDT,S09_stall_fund,12h,A_k3.0,16848,169,0.010031,0.000000,0.000000,0.000000,1690.000000,0.000000,0.000000,0.000000,0.000000,0.022226,1.000000,93.000000,0.000000,0.000000,64,0.000000,0.000000,0.000000,0.000000,0.000000,640.000000,0.000000,0.000000,7.000000,,1.000000,0,0
ENAUSDT,S09_stall_fund,12h,A_k4.0,16848,169,0.010031,0.000000,0.000000,0.000000,1690.000000,0.000000,0.000000,0.000000,0.000000,0.022226,1.000000,93.000000,0.000000,0.000000,64,0.000000,0.000000,0.000000,0.000000,0.000000,640.000000,0.000000,0.000000,7.000000,,1.000000,0,0
ENAUSDT,S09_stall_fund,12h,B,16848,169,0.010031,0.351021,0.213018,0.352071,1690.000000,0.606852,0.605042,-0.138003,0.158023,0.280770,0.990005,93.000000,0.043011,0.144822,64,0.500000,0.405529,1.232956,0.094471,0.417187,640.000000,1.198502,3.000000,7.000000,,1.000000,0,0
ENAUSDT,S09_stall_fund,12h,B_adp,16848,169,0.010031,0.049027,0.000000,0.078107,1690.000000,0.000000,0.000000,-0.049027,0.000000,0.022226,1.000000,93.000000,0.000000,0.000000,64,0.000000,0.048218,0.000000,-0.048218,0.026562,640.000000,0.000000,0.000000,7.000000,,1.000000,0,0
ENAUSDT,S09_stall_fund,24h,A_k3.0,16704,169,0.010117,0.000000,0.000000,0.000000,1690.000000,0.000000,0.000000,0.000000,0.000000,0.022226,1.000000,93.000000,0.000000,0.000000,64,0.000000,0.000000,0.000000,0.000000,0.000000,640.000000,0.000000,0.000000,7.000000,,1.000000,0,0
ENAUSDT,S09_stall_fund,24h,A_k4.0,16704,169,0.010117,0.000000,0.000000,0.000000,1690.000000,0.000000,0.000000,0.000000,0.000000,0.022226,1.000000,93.000000,0.000000,0.000000,64,0.000000,0.000000,0.000000,0.000000,0.000000,640.000000,0.000000,0.000000,7.000000,,1.000000,0,0
ENAUSDT,S09_stall_fund,24h,B,16704,169,0.010117,0.312440,0.224852,0.391716,1690.000000,0.719664,0.574018,-0.087588,0.168427,0.293508,0.989505,93.000000,0.182796,0.643846,64,0.328125,0.348691,0.941019,-0.020566,0.526563,640.000000,0.623145,4.000000,7.000000,,1.000000,0,0
ENAUSDT,S09_stall_fund,24h,B_adp,16704,169,0.010117,0.044121,0.011834,0.075148,1690.000000,0.268223,0.157480,-0.032287,0.003251,0.042117,0.988506,93.000000,0.000000,0.000000,64,0.031250,0.051282,0.609375,-0.020032,0.085938,640.000000,0.363636,0.000000,7.000000,,1.000000,0,0
ENAUSDT,S10_thin_move,12h,A_k3.0,16848,163,0.009675,0.000000,0.000000,0.000000,1630.000000,0.000000,0.000000,0.000000,0.000000,0.023025,1.000000,41.000000,0.000000,0.000000,113,0.000000,0.000000,0.000000,0.000000,0.000000,1130.000000,0.000000,0.000000,8.000000,,1.000000,0,0
ENAUSDT,S10_thin_move,12h,A_k4.0,16848,163,0.009675,0.000000,0.000000,0.000000,1630.000000,0.000000,0.000000,0.000000,0.000000,0.023025,1.000000,41.000000,0.000000,0.000000,113,0.000000,0.000000,0.000000,0.000000,0.000000,1130.000000,0.000000,0.000000,8.000000,,1.000000,0,0
ENAUSDT,S10_thin_move,12h,B,16848,163,0.009675,0.351021,0.325153,0.323313,1630.000000,0.926308,1.005693,-0.025868,0.257985,0.400374,0.277361,41.000000,0.292683,0.985495,113,0.300885,0.405529,0.741956,-0.104644,0.382301,1130.000000,0.787037,3.000000,8.000000,,1.000000,0,0
ENAUSDT,S10_thin_move,12h,B_adp,16848,163,0.009675,0.049027,0.042945,0.041104,1630.000000,0.875949,1.044776,-0.006082,0.020955,0.085982,0.158421,41.000000,0.000000,0.000000,113,0.008850,0.048218,0.183532,-0.039368,0.029204,1130.000000,0.303030,2.000000,8.000000,,1.000000,0,0
ENAUSDT,S10_thin_move,24h,A_k3.0,16704,162,0.009698,0.000000,0.000000,0.000000,1620.000000,0.000000,0.000000,0.000000,0.000000,0.023164,1.000000,41.000000,0.000000,0.000000,112,0.000000,0.000000,0.000000,0.000000,0.000000,1120.000000,0.000000,0.000000,8.000000,,1.000000,0,0
ENAUSDT,S10_thin_move,24h,A_k4.0,16704,162,0.009698,0.000000,0.000000,0.000000,1620.000000,0.000000,0.000000,0.000000,0.000000,0.023164,1.000000,41.000000,0.000000,0.000000,112,0.000000,0.000000,0.000000,0.000000,0.000000,1120.000000,0.000000,0.000000,8.000000,,1.000000,0,0
ENAUSDT,S10_thin_move,24h,B,16704,162,0.009698,0.312440,0.265432,0.270370,1620.000000,0.849545,0.981735,-0.047008,0.203441,0.338290,0.767116,41.000000,0.146341,0.515446,112,0.276786,0.348691,0.793785,-0.071906,0.277679,1120.000000,0.996785,4.000000,8.000000,,1.000000,0,0
ENAUSDT,S10_thin_move,24h,B_adp,16704,162,0.009698,0.044121,0.030864,0.040123,1620.000000,0.699533,0.769231,-0.013257,0.013254,0.070209,0.053473,41.000000,0.048780,1.193947,112,0.026786,0.051282,0.522321,-0.024496,0.024107,1120.000000,1.111111,2.000000,8.000000,,0.465273,0,0
ENSOUSDT,S02_fund_low,12h,A_k3.0,16848,1107,0.065705,0.000475,0.000000,0.000542,11070.000000,0.000000,0.000000,-0.000475,0.000000,0.003458,1.000000,569.000000,0.000000,0.000000,502,0.000000,0.001048,0.000000,-0.001048,0.000996,5020.000000,0.000000,0.000000,7.000000,,1.000000,0,0
ENSOUSDT,S02_fund_low,12h,A_k4.0,16848,1107,0.065705,0.000000,0.000000,0.000000,11070.000000,0.000000,0.000000,0.000000,0.000000,0.003458,1.000000,569.000000,0.000000,0.000000,502,0.000000,0.000000,0.000000,0.000000,0.000000,5020.000000,0.000000,0.000000,7.000000,,1.000000,0,0
ENSOUSDT,S02_fund_low,12h,B,16848,1107,0.065705,0.455069,0.654020,0.572809,11070.000000,1.437189,1.141776,0.198951,0.625508,0.681466,0.001999,569.000000,0.599297,1.796020,502,0.715139,0.569706,1.255277,0.145433,0.613546,5020.000000,1.165584,5.000000,7.000000,,0.030399,0,0
ENSOUSDT,S02_fund_low,12h,B_adp,16848,1107,0.065705,0.090871,0.161698,0.128365,11070.000000,1.779420,1.259676,0.070827,0.141185,0.184551,1.000000,569.000000,0.267135,1.915394,502,0.053785,0.042715,1.259160,0.011070,0.077291,5020.000000,0.695876,2.000000,7.000000,,1.000000,0,0
ENSOUSDT,S02_fund_low,24h,A_k3.0,16704,1107,0.066272,0.013170,0.056911,0.016079,11070.000000,4.321064,3.539326,0.043740,0.044733,0.072153,0.179410,569.000000,0.110721,6.507658,502,0.000000,0.009749,0.000000,-0.009749,0.007371,5020.000000,0.000000,1.000000,7.000000,,1.000000,0,0
ENSOUSDT,S02_fund_low,24h,A_k4.0,16704,1107,0.066272,0.008441,0.029810,0.009214,11070.000000,3.531569,3.235294,0.021369,0.021304,0.041569,0.877561,569.000000,0.057996,5.965353,502,0.000000,0.007612,0.000000,-0.007612,0.006574,5020.000000,0.000000,1.000000,7.000000,,1.000000,0,0
ENSOUSDT,S02_fund_low,24h,B,16704,1107,0.066272,0.402838,0.663053,0.519061,11070.000000,1.645957,1.277410,0.260216,0.634688,0.690291,0.001499,569.000000,0.586995,1.840884,502,0.735060,0.475828,1.544801,0.259232,0.485657,5020.000000,1.513536,4.000000,7.000000,,0.024102,1,0
ENSOUSDT,S02_fund_low,24h,B_adp,16704,1107,0.066272,0.106023,0.261969,0.119332,11070.000000,2.470884,2.195307,0.155947,0.236922,0.288663,0.316842,569.000000,0.488576,3.056698,502,0.023904,0.052083,0.458964,-0.028179,0.062550,5020.000000,0.382166,2.000000,7.000000,,1.000000,0,0
ENSOUSDT,S03_oi_surge,12h,A_k3.0,16848,621,0.036859,0.000475,0.000000,0.001130,5310.000000,0.000000,0.000000,-0.000475,0.000000,0.006148,1.000000,374.000000,0.000000,0.000000,232,0.000000,0.001048,0.000000,-0.001048,0.003448,2320.000000,0.000000,0.000000,9.000000,,1.000000,0,0
ENSOUSDT,S03_oi_surge,12h,A_k4.0,16848,621,0.036859,0.000000,0.000000,0.000000,5310.000000,0.000000,0.000000,0.000000,0.000000,0.006148,1.000000,374.000000,0.000000,0.000000,232,0.000000,0.000000,0.000000,0.000000,0.000000,2320.000000,0.000000,0.000000,9.000000,,1.000000,0,0
ENSOUSDT,S03_oi_surge,12h,B,16848,621,0.036859,0.455069,0.526570,0.570245,5310.000000,1.157122,0.923410,0.071501,0.487257,0.565557,0.466267,374.000000,0.406417,1.217983,232,0.745690,0.569706,1.308901,0.175983,0.566810,2320.000000,1.315589,4.000000,9.000000,,1.000000,0,0
ENSOUSDT,S03_oi_surge,12h,B_adp,16848,621,0.036859,0.090871,0.132045,0.114689,5310.000000,1.453100,1.151329,0.041174,0.107666,0.160948,1.000000,374.000000,0.195187,1.399516,232,0.038793,0.042715,0.908187,-0.003922,0.105172,2320.000000,0.368852,1.000000,9.000000,,1.000000,0,0
ENSOUSDT,S03_oi_surge,24h,A_k3.0,16704,608,0.036398,0.013170,0.050987,0.020656,5180.000000,3.871292,2.468335,0.037816,0.036149,0.071463,0.378811,374.000000,0.082888,4.871767,219,0.000000,0.009749,0.000000,-0.009749,0.025571,2190.000000,0.000000,1.000000,9.000000,,1.000000,0,0
ENSOUSDT,S03_oi_surge,24h,A_k4.0,16704,608,0.036398,0.008441,0.027961,0.015444,5180.000000,3.312430,1.810444,0.019519,0.017529,0.044320,0.747626,374.000000,0.045455,4.675325,219,0.000000,0.007612,0.000000,-0.007612,0.025114,2190.000000,0.000000,1.000000,9.000000,,1.000000,0,0
ENSOUSDT,S03_oi_surge,24h,B,16704,608,0.036398,0.402838,0.549342,0.495753,5180.000000,1.363681,1.108097,0.146504,0.509605,0.588459,0.000500,374.000000,0.489305,1.534517,219,0.630137,0.475828,1.324296,0.154309,0.531963,2190.000000,1.184549,6.000000,9.000000,,0.010351,0,1
ENSOUSDT,S03_oi_surge,24h,B_adp,16704,608,0.036398,0.106023,0.251645,0.123359,5180.000000,2.373503,2.039937,0.145622,0.218783,0.287626,0.339330,374.000000,0.385027,2.408857,219,0.041096,0.052083,0.789041,-0.010987,0.094977,2190.000000,0.432692,3.000000,9.000000,,1.000000,0,0
ENSOUSDT,S05_fund_lo_oi_hi,12h,A_k3.0,16848,182,0.010802,0.000475,0.000000,0.000000,1820.000000,0.000000,0.000000,-0.000475,0.000000,0.020671,1.000000,130.000000,0.000000,0.000000,52,0.000000,0.001048,0.000000,-0.001048,0.000000,520.000000,0.000000,0.000000,5.000000,,1.000000,0,0
ENSOUSDT,S05_fund_lo_oi_hi,12h,A_k4.0,16848,182,0.010802,0.000000,0.000000,0.000000,1820.000000,0.000000,0.000000,0.000000,0.000000,0.020671,1.000000,130.000000,0.000000,0.000000,52,0.000000,0.000000,0.000000,0.000000,0.000000,520.000000,0.000000,0.000000,5.000000,,1.000000,0,0
ENSOUSDT,S05_fund_lo_oi_hi,12h,B,16848,182,0.010802,0.455069,0.796703,0.655495,1820.000000,1.750731,1.215423,0.341634,0.732383,0.848757,0.717141,130.000000,0.738462,2.213079,52,0.942308,0.569706,1.654023,0.372601,0.592308,520.000000,1.590909,4.000000,5.000000,,1.000000,0,0
ENSOUSDT,S05_fund_lo_oi_hi,12h,B_adp,16848,182,0.010802,0.090871,0.258242,0.131868,1820.000000,2.841840,1.958333,0.167370,0.200115,0.326363,1.000000,130.000000,0.361538,2.592276,52,0.000000,0.042715,0.000000,-0.042715,0.069231,520.000000,0.000000,0.000000,5.000000,,1.000000,0,0
ENSOUSDT,S05_fund_lo_oi_hi,24h,A_k3.0,16704,182,0.010896,0.013170,0.126374,0.015934,1820.000000,9.595205,7.931034,0.113203,0.085704,0.182490,0.503248,130.000000,0.176923,10.398744,52,0.000000,0.009749,0.000000,-0.009749,0.000000,520.000000,0.000000,1.000000,5.000000,,1.000000,0,0
ENSOUSDT,S05_fund_lo_oi_hi,24h,A_k4.0,16704,182,0.010896,0.008441,0.049451,0.008791,1820.000000,5.858312,5.625000,0.041009,0.026231,0.091297,0.983508,130.000000,0.069231,7.120879,52,0.000000,0.007612,0.000000,-0.007612,0.000000,520.000000,0.000000,1.000000,5.000000,,1.000000,0,0
ENSOUSDT,S05_fund_lo_oi_hi,24h,B,16704,182,0.010896,0.402838,0.928571,0.565934,1820.000000,2.305076,1.640777,0.525734,0.881639,0.957785,0.000500,130.000000,0.930769,2.919000,52,0.923077,0.475828,1.939938,0.447249,0.567308,520.000000,1.627119,4.000000,5.000000,,0.010351,1,0
ENSOUSDT,S05_fund_lo_oi_hi,24h,B_adp,16704,182,0.010896,0.106023,0.560440,0.120879,1820.000000,5.286043,4.636364,0.454417,0.487819,0.630562,0.065967,130.000000,0.784615,4.908817,52,0.000000,0.052083,0.000000,-0.052083,0.065385,520.000000,0.000000,2.000000,5.000000,,0.549888,0,0
ENSOUSDT,S07_compress_oi,12h,A_k3.0,16848,34,0.002018,0.000475,0.000000,0.000000,340.000000,0.000000,0.000000,-0.000475,0.000000,0.101518,1.000000,34.000000,0.000000,0.000000,0,,,,,,0.000000,,0.000000,2.000000,,1.000000,0,0
ENSOUSDT,S07_compress_oi,12h,A_k4.0,16848,34,0.002018,0.000000,0.000000,0.000000,340.000000,0.000000,0.000000,0.000000,0.000000,0.101518,1.000000,34.000000,0.000000,0.000000,0,,,,,,0.000000,,0.000000,2.000000,,1.000000,0,0
ENSOUSDT,S07_compress_oi,12h,B,16848,34,0.002018,0.455069,0.058824,0.200000,340.000000,0.129263,0.294118,-0.396245,0.016282,0.190939,0.930035,34.000000,0.058824,0.176287,0,,,,,,0.000000,,0.000000,2.000000,,1.000000,0,0
ENSOUSDT,S07_compress_oi,12h,B_adp,16848,34,0.002018,0.090871,0.000000,0.085294,340.000000,0.000000,0.000000,-0.090871,0.000000,0.101518,1.000000,34.000000,0.000000,0.000000,0,,,,,,0.000000,,0.000000,2.000000,,1.000000,0,0
ENSOUSDT,S07_compress_oi,24h,A_k3.0,16704,34,0.002035,0.013170,0.000000,0.008824,340.000000,0.000000,0.000000,-0.013170,0.000000,0.101518,1.000000,34.000000,0.000000,0.000000,0,,,,,,0.000000,,0.000000,2.000000,,1.000000,0,0
ENSOUSDT,S07_compress_oi,24h,A_k4.0,16704,34,0.002035,0.008441,0.000000,0.005882,340.000000,0.000000,0.000000,-0.008441,0.000000,0.101518,1.000000,34.000000,0.000000,0.000000,0,,,,,,0.000000,,0.000000,2.000000,,1.000000,0,0
ENSOUSDT,S07_compress_oi,24h,B,16704,34,0.002035,0.402838,0.235294,0.244118,340.000000,0.584092,0.963855,-0.167544,0.124368,0.399965,0.005997,34.000000,0.235294,0.737910,0,,,,,,0.000000,,1.000000,2.000000,,0.078472,0,0
ENSOUSDT,S07_compress_oi,24h,B_adp,16704,34,0.002035,0.106023,0.235294,0.179412,340.000000,2.219285,1.311475,0.129272,0.124368,0.399965,0.016992,34.000000,0.235294,1.472079,0,,,,,,0.000000,,1.000000,2.000000,,0.188695,0,0
ENSOUSDT,S08_stall_oi,12h,A_k3.0,16848,62,0.003680,0.000475,0.000000,0.003226,620.000000,0.000000,0.000000,-0.000475,0.000000,0.058346,1.000000,25.000000,0.000000,0.000000,29,0.000000,0.001048,0.000000,-0.001048,0.006897,290.000000,0.000000,0.000000,7.000000,,1.000000,0,0
ENSOUSDT,S08_stall_oi,12h,A_k4.0,16848,62,0.003680,0.000000,0.000000,0.000000,620.000000,0.000000,0.000000,0.000000,0.000000,0.058346,1.000000,25.000000,0.000000,0.000000,29,0.000000,0.000000,0.000000,0.000000,0.000000,290.000000,0.000000,0.000000,7.000000,,1.000000,0,0
ENSOUSDT,S08_stall_oi,12h,B,16848,62,0.003680,0.455069,0.645161,0.540323,620.000000,1.417722,1.194030,0.190092,0.520809,0.752574,0.101449,25.000000,0.600000,1.798127,29,0.793103,0.569706,1.392126,0.223397,0.693103,290.000000,1.144279,3.000000,7.000000,,0.764493,0,0
ENSOUSDT,S08_stall_oi,12h,B_adp,16848,62,0.003680,0.090871,0.177419,0.124194,620.000000,1.952424,1.428571,0.086548,0.102063,0.290418,0.686157,25.000000,0.240000,1.720830,29,0.172414,0.042715,4.036387,0.129699,0.068966,290.000000,2.500000,2.000000,7.000000,,1.000000,0,0
