period,signal,horizon_m,n_signals,mean_ret,win_rate,net_fees,sharpe,symbol
full,Coiled_spring,60,6175,-0.6089851266253979,47.659919028340084,-20.6089851266254,-0.00768687748606718,ARBUSDT
full,High_IFR,60,12,1080.333096117525,41.66666666666667,1060.333096117525,0.47683343918233173,ARBUSDT
full,BTC_pump,240,20,1612.9915653071726,65.0,1592.9915653071726,0.6429749620450504,ARBUSDT
full,Spot_leads,240,41,1340.0789808350864,63.41463414634146,1320.0789808350864,0.4792693235665179,ARBUSDT
full,Coiled_spring,240,6175,-9.829679463055097,46.558704453441294,-29.829679463055097,-0.05255886748647644,ARBUSDT
full,High_IFR,240,12,1430.6140108587222,41.66666666666667,1410.6140108587222,0.494281778713058,ARBUSDT
full,BTC_pump,30,20,1865.7355628209857,85.0,1845.7355628209857,0.7083036636050658,ARCUSDT
full,LS_crowd,30,3115,-74.81569299096151,42.2792937399679,-94.81569299096151,-0.16506529043687296,ARCUSDT
full,Coiled_spring,30,6978,-3.5199550287384134,48.46660934365147,-23.519955028738412,-0.01815434948142801,ARCUSDT
full,High_IFR,30,29225,-7.102356980878745,46.00513259195894,-27.102356980878746,-0.03372790232762053,ARCUSDT
full,LS_crowd+Coiled_spring,30,33,-48.0030128385594,48.484848484848484,-68.0030128385594,-0.2398831023098883,ARCUSDT
full,LS_crowd+High_IFR,30,933,-141.91822986386185,36.227224008574495,-161.91822986386185,-0.3744654108575713,ARCUSDT
full,Coiled_spring+High_IFR,30,760,-10.255335578507083,47.63157894736842,-30.255335578507083,-0.06304806169805967,ARCUSDT
full,BTC_pump,60,20,1361.7726054085051,60.0,1341.7726054085051,0.6499750046315458,ARCUSDT
full,LS_crowd,60,3115,-141.1756464343615,40.48154093097913,-161.1756464343615,-0.22332908013331856,ARCUSDT
