test_day,train_start_day,train_end_day,variant,events,pair_net_15m_bps,pair_net_max_15m_bps,pair_win_15m,pair_win_max_15m,gap_close_15m_bps
2026-02-08,2026-01-09,2026-02-07,active_baseline,108.0,17.062692810766336,43.88994850204421,0.7037037037037037,1.0,25.062692810766336
2026-02-08,2026-01-09,2026-02-07,active_state_top_quantile,27.0,10.973943291626075,39.29378303452391,0.6666666666666666,1.0,18.973943291626075
2026-02-08,2026-01-09,2026-02-07,active_model_top_quantile,50.0,29.99395462804289,64.87107417533862,0.84,1.0,37.993954628042886
2026-02-09,2026-01-10,2026-02-08,active_baseline,128.0,18.396311874459972,41.75758703818971,0.7578125,0.9921875,26.39631187445997
2026-02-09,2026-01-10,2026-02-08,active_state_top_quantile,46.0,12.4354604239159,36.532861943873904,0.6956521739130435,1.0,20.435460423915902
2026-02-09,2026-01-10,2026-02-08,active_model_top_quantile,61.0,32.878339643566974,65.79833960717684,0.819672131147541,1.0,40.87833964356697
2026-02-10,2026-01-11,2026-02-09,active_baseline,114.0,16.866288749104058,42.40738876392996,0.6929824561403509,0.9824561403508771,24.866288749104058
2026-02-10,2026-01-11,2026-02-09,active_state_top_quantile,41.0,17.62741088362852,36.90766609284304,0.6829268292682927,0.975609756097561,25.62741088362852
2026-02-10,2026-01-11,2026-02-09,active_model_top_quantile,55.0,27.257030990945644,64.28998007512192,0.7818181818181819,1.0,35.257030990945644
2026-02-11,2026-01-12,2026-02-10,active_baseline,119.0,19.255468285637498,47.644240145570855,0.7058823529411765,1.0,27.255468285637498
2026-02-11,2026-01-12,2026-02-10,active_state_top_quantile,44.0,21.920808695344046,41.76238182994611,0.7727272727272727,1.0,29.920808695344046
2026-02-11,2026-01-12,2026-02-10,active_model_top_quantile,62.0,33.97571257276098,74.5394378726988,0.8225806451612904,1.0,41.97571257276099
2026-02-12,2026-01-13,2026-02-11,active_baseline,126.0,17.108672057771997,41.48703504237583,0.6825396825396826,0.9920634920634921,25.108672057771994
2026-02-12,2026-01-13,2026-02-11,active_state_top_quantile,67.0,13.783641578767073,36.488011101840215,0.6865671641791045,0.9850746268656716,21.783641578767075
2026-02-12,2026-01-13,2026-02-11,active_model_top_quantile,53.0,35.57985773980271,74.0505578271641,0.7358490566037735,1.0,43.579857739802705
2026-02-13,2026-01-14,2026-02-12,active_baseline,124.0,12.461096912888689,39.20731746066917,0.6854838709677419,0.9919354838709677,20.461096912888685
2026-02-13,2026-01-14,2026-02-12,active_state_top_quantile,46.0,14.933591504060738,41.61844478480465,0.717391304347826,0.9782608695652174,22.933591504060736
2026-02-13,2026-01-14,2026-02-12,active_model_top_quantile,46.0,26.939035942719897,72.0088525117851,0.8043478260869565,1.0,34.9390359427199
2026-02-14,2026-01-15,2026-02-13,active_baseline,108.0,11.787995586310739,36.18146024429796,0.5740740740740741,0.9537037037037037,19.787995586310732
2026-02-14,2026-01-15,2026-02-13,active_state_top_quantile,38.0,14.978042945851158,35.188964010187135,0.6578947368421053,0.9736842105263158,22.978042945851158
2026-02-14,2026-01-15,2026-02-13,active_model_top_quantile,43.0,26.7219912987787,66.44521883661038,0.813953488372093,1.0,34.721991298778704
2026-02-15,2026-01-16,2026-02-14,active_baseline,111.0,11.330019553334163,36.8172182297674,0.6486486486486487,0.963963963963964,19.330019553334164
2026-02-15,2026-01-16,2026-02-14,active_state_top_quantile,44.0,14.060765408103878,38.915190837358985,0.75,0.9772727272727273,22.060765408103876
2026-02-15,2026-01-16,2026-02-14,active_model_top_quantile,43.0,28.395505356985407,70.21583654108773,0.8372093023255814,1.0,36.3955053569854
2026-02-16,2026-01-17,2026-02-15,active_baseline,78.0,16.1048974085922,50.32040144346133,0.7564102564102564,0.9871794871794872,24.104897408592205
2026-02-16,2026-01-17,2026-02-15,active_state_top_quantile,29.0,13.675126411559079,42.599219645222036,0.7931034482758621,1.0,21.675126411559084
2026-02-16,2026-01-17,2026-02-15,active_model_top_quantile,37.0,24.248954250501622,70.7995448217793,0.8108108108108109,1.0,32.24895425050161
2026-02-17,2026-01-18,2026-02-16,active_baseline,85.0,20.486738071316534,49.456964973849644,0.7529411764705882,1.0,28.486738071316534
2026-02-17,2026-01-18,2026-02-16,active_state_top_quantile,37.0,14.5736153084324,31.68629990152866,0.7297297297297297,1.0,22.573615308432398
2026-02-17,2026-01-18,2026-02-16,active_model_top_quantile,42.0,32.92693840734351,75.7094788643676,0.8095238095238095,1.0,40.92693840734351
2026-02-18,2026-01-19,2026-02-17,active_baseline,84.0,20.541258401699583,50.63871457462369,0.75,1.0,28.541258401699586
2026-02-18,2026-01-19,2026-02-17,active_state_top_quantile,34.0,22.223005624035167,46.490562555211284,0.7352941176470589,1.0,30.223005624035167
2026-02-18,2026-01-19,2026-02-17,active_model_top_quantile,42.0,33.203520701934195,77.48328836505718,0.7619047619047619,1.0,41.20352070193419
2026-02-19,2026-01-20,2026-02-18,active_baseline,86.0,17.82131937469193,52.72588681819305,0.7906976744186046,1.0,25.82131937469194
2026-02-19,2026-01-20,2026-02-18,active_state_top_quantile,30.0,20.082170917759626,48.59906129060696,0.8666666666666667,1.0,28.08217091775963
2026-02-19,2026-01-20,2026-02-18,active_model_top_quantile,48.0,24.554156857015514,73.0959842659622,0.7916666666666666,1.0,32.554156857015506
2026-02-20,2026-01-21,2026-02-19,active_baseline,89.0,22.017736595825404,52.54973493097994,0.8089887640449438,1.0,30.0177365958254
2026-02-20,2026-01-21,2026-02-19,active_state_top_quantile,31.0,20.39554086783674,45.04188955666669,0.8709677419354839,1.0,28.395540867836736
2026-02-20,2026-01-21,2026-02-19,active_model_top_quantile,47.0,36.21205821323943,77.71395240375233,0.851063829787234,1.0,44.21205821323943
2026-02-21,2026-01-22,2026-02-20,active_baseline,84.0,21.913176312193215,53.3598326892422,0.7261904761904762,1.0,29.913176312193215
2026-02-21,2026-01-22,2026-02-20,active_state_top_quantile,37.0,16.616657642974285,43.26110321368044,0.6486486486486487,1.0,24.616657642974285
2026-02-21,2026-01-22,2026-02-20,active_model_top_quantile,36.0,38.06853246643215,85.82182184815365,0.75,1.0,46.06853246643215
2026-02-22,2026-01-23,2026-02-21,active_baseline,69.0,33.41604415504571,60.055953284294354,0.8405797101449275,1.0,41.41604415504571
2026-02-22,2026-01-23,2026-02-21,active_state_top_quantile,29.0,29.543570388282347,55.34388803352522,0.8620689655172413,1.0,37.543570388282355
2026-02-22,2026-01-23,2026-02-21,active_model_top_quantile,50.0,42.11729162838285,75.27667675750102,0.86,1.0,50.117291628382866
2026-02-23,2026-01-24,2026-02-22,active_baseline,92.0,19.85705264640883,54.54511457937878,0.782608695652174,1.0,27.85705264640884
2026-02-23,2026-01-24,2026-02-22,active_state_top_quantile,35.0,16.739230556190716,39.39982093039395,0.7714285714285715,1.0,24.739230556190716
2026-02-23,2026-01-24,2026-02-22,active_model_top_quantile,40.0,38.72365526383699,86.80813033357929,0.85,1.0,46.72365526383699
2026-02-24,2026-01-25,2026-02-23,active_baseline,90.0,18.990961181530352,60.15712935833412,0.7,1.0,26.990961181530352
2026-02-24,2026-01-25,2026-02-23,active_state_top_quantile,37.0,17.65335321736753,50.330991495927655,0.7027027027027027,1.0,25.65335321736753
2026-02-24,2026-01-25,2026-02-23,active_model_top_quantile,48.0,27.924639572753005,89.36345418746582,0.7083333333333334,1.0,35.924639572753
2026-02-25,2026-01-26,2026-02-24,active_baseline,89.0,13.966270833970698,53.570418831807665,0.6179775280898876,1.0,21.966270833970697
2026-02-25,2026-01-26,2026-02-24,active_state_top_quantile,43.0,10.067907278718417,39.33546539342256,0.6046511627906976,1.0,18.06790727871842
2026-02-25,2026-01-26,2026-02-24,active_model_top_quantile,38.0,26.284884870991228,91.30835777258157,0.631578947368421,1.0,34.28488487099123
2026-02-26,2026-01-27,2026-02-25,active_baseline,100.0,15.849020321911382,45.232464431297856,0.71,0.99,23.849020321911386
2026-02-26,2026-01-27,2026-02-25,active_state_top_quantile,39.0,10.47746310631642,41.041713595556644,0.6410256410256411,1.0,18.477463106316424
2026-02-26,2026-01-27,2026-02-25,active_model_top_quantile,38.0,32.71203192470157,81.47738938613666,0.7894736842105263,0.9736842105263158,40.71203192470157
2026-02-27,2026-01-28,2026-02-26,active_baseline,93.0,17.213444312042423,46.8483965131943,0.6774193548387096,1.0,25.213444312042434
2026-02-27,2026-01-28,2026-02-26,active_state_top_quantile,48.0,19.72605895831876,47.0248625119526,0.6875,1.0,27.72605895831876
2026-02-27,2026-01-28,2026-02-26,active_model_top_quantile,44.0,32.559914654038934,76.04021610959654,0.7954545454545454,1.0,40.55991465403893
2026-02-28,2026-01-29,2026-02-27,active_baseline,87.0,22.206693283443336,54.28763460862156,0.7586206896551724,0.9885057471264368,30.206693283443336
2026-02-28,2026-01-29,2026-02-27,active_state_top_quantile,34.0,22.889694952407243,38.242168343569446,0.7941176470588235,0.9705882352941176,30.88969495240724
2026-02-28,2026-01-29,2026-02-27,active_model_top_quantile,42.0,38.3157077710505,85.5537462437419,0.8333333333333334,1.0,46.3157077710505
2026-03-01,2026-01-30,2026-02-28,active_baseline,91.0,22.1136962798024,52.20497781129276,0.7252747252747253,1.0,30.113696279802404
2026-03-01,2026-01-30,2026-02-28,active_state_top_quantile,28.0,12.083920119880945,40.318378126255595,0.7142857142857143,1.0,20.083920119880947
2026-03-01,2026-01-30,2026-02-28,active_model_top_quantile,36.0,44.471129094548466,91.93354015616943,0.8888888888888888,1.0,52.471129094548466
2026-03-02,2026-01-31,2026-03-01,active_baseline,93.0,21.075619193992562,54.42644454535813,0.7526881720430108,1.0,29.075619193992566
2026-03-02,2026-01-31,2026-03-01,active_state_top_quantile,36.0,10.092010688110967,34.45170778891783,0.8055555555555556,1.0,18.092010688110967
2026-03-02,2026-01-31,2026-03-01,active_model_top_quantile,42.0,39.34623783982486,90.67496325273274,0.7619047619047619,1.0,47.34623783982486
2026-03-03,2026-02-01,2026-03-02,active_baseline,88.0,24.58955217465483,54.8781200219626,0.7954545454545454,1.0,32.589552174654834
2026-03-03,2026-02-01,2026-03-02,active_state_top_quantile,29.0,22.835277686592207,48.85788795422747,0.7241379310344828,1.0,30.835277686592207
2026-03-03,2026-02-01,2026-03-02,active_model_top_quantile,45.0,38.49930590291485,83.96982357685717,0.8,1.0,46.499305902914855
2026-03-04,2026-02-02,2026-03-03,active_baseline,77.0,12.439898527328332,46.35683690692943,0.7272727272727273,1.0,20.439898527328335
2026-03-04,2026-02-02,2026-03-03,active_state_top_quantile,37.0,14.500934115553,40.34969630650459,0.7567567567567568,1.0,22.500934115553
2026-03-04,2026-02-02,2026-03-03,active_model_top_quantile,29.0,29.026274701486425,87.00431623313922,0.7586206896551724,1.0,37.02627470148643
